bande_src,bande_dst,detecteur,delta_t
B05,B8A,D12,-0.8020411046964
B05,B09,D01,1.32555084129854
B05,B09,D02,-1.32954265640001
B05,B09,D03,1.30793248210102
B05,B09,D04,-1.31540190290252
B05,B09,D05,1.29810272900068
B05,B09,D06,-1.30901987219841
B05,B09,D07,1.29676132029999
B05,B09,D08,-1.30952904799778
B05,B09,D09,1.30272420500114
B05,B09,D10,-1.3190871393017
B05,B09,D11,1.31384846060246
B05,B09,D12,-1.3371396713992
B05,B10,D01,-0.39421251170279
B05,B10,D02,0.414775775199814
B05,B10,D03,-0.386771202305681
B05,B10,D04,0.408884395401401
B05,B10,D05,-0.383028131298488
B05,B10,D06,0.410720774998481
B05,B10,D07,-0.383480866395985
B05,B10,D08,0.412085465301061
B05,B10,D09,-0.380933547799941
B05,B10,D10,0.415290780598298
B05,B10,D11,-0.387661007902352
B05,B10,D12,0.42370500620018
B05,B11,D01,0.230528217900428
B05,B11,D02,-0.216435635506059
B05,B11,D03,0.228927761199884
B05,B11,D04,-0.215899521099345
B05,B11,D05,0.228506182000274
B05,B11,D06,-0.210160617702058
B05,B11,D07,0.227314623902203
B05,B11,D08,-0.21083531579643
B05,B11,D09,0.231539375898137
B05,B11,D10,-0.211907565797446
B05,B11,D11,0.232119668697123
B05,B11,D12,-0.214559098792961
B05,B12,D01,0.853853811095178
B05,B12,D02,-0.848221520303923
B05,B12,D03,0.844686496398936
B05,B12,D04,-0.840444066998316
B05,B12,D05,0.840257422700234
B05,B12,D06,-0.831981430696032
B05,B12,D07,0.837579244500375
B05,B12,D08,-0.833312711401959
B05,B12,D09,0.844058306298394
B05,B12,D10,-0.838781717298843
B05,B12,D11,0.850420080903859
B05,B12,D12,-0.849232361193572
B06,B01,D01,0.79821781769715
B06,B01,D02,-0.790083332300128
B06,B01,D03,0.787816433497937
B06,B01,D04,-0.781212366397085
B06,B01,D05,0.780948737301515
B06,B01,D06,-0.777706859902537
B06,B01,D07,0.781639532498957
B06,B01,D08,-0.778715502397972
B06,B01,D09,0.784448531798262
B06,B01,D10,-0.783769469097024
B06,B01,D11,0.791039510899282
B06,B01,D12,-0.793399952701293
B06,B02,D01,-1.53224680310086
B06,B02,D02,1.53808368610044
B06,B02,D03,-1.51269165799749
B06,B02,D04,1.52247680720029
B06,B02,D05,-1.50218407459761
B06,B02,D06,1.51411784089578
B06,B02,D07,-1.49795673810149
B06,B02,D08,1.51519764499972
B06,B02,D09,-1.50391924830183
B06,B02,D10,1.52576928340568
B06,B02,D11,-1.51779066339805
B06,B02,D12,1.54660560209595
B06,B03,D01,-1.0067059603025
B06,B03,D02,1.01370614990446
B06,B03,D03,-0.993404465603817
B06,B03,D04,1.00398879910063
B06,B03,D05,-0.987398916498933
B06,B03,D06,0.998375178700371
B06,B03,D07,-0.984893385699252
B06,B03,D08,0.998941649799235
B06,B03,D09,-0.987321559397969
B06,B03,D10,1.0059540154034
B06,B03,D11,-0.99781161199644
B06,B03,D12,1.01938960499683
B06,B04,D01,-0.524701129303139
B06,B04,D02,0.528875637603051
B06,B04,D03,-0.518037596499198
B06,B04,D04,0.52378463360219
B06,B04,D05,-0.514733227297256
B06,B04,D06,0.520419202199264
B06,B04,D07,-0.513083815902064
B06,B04,D08,0.520803625899134
B06,B04,D09,-0.514619509500335
B06,B04,D10,0.524396385502769
B06,B04,D11,-0.518924508200143
B06,B04,D12,0.53279128090071
B06,B05,D01,-0.260807331003889
